"id","class_id","instructor","section_id","section_type","meeting_time","start_time","end_time","location","course_id","day"
230,84079,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
231,84080,"Staff","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
232,84081,"Staff","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
233,84082,"Staff","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
234,84083,"Staff","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
235,84084,"Staff","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
236,84085,"Staff","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
237,84086,"Staff","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
238,84087,"Staff","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
239,84088,"Staff","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
240,84089,"Staff","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
241,84090,"Staff","026                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
242,84091,"Staff","027                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
243,84092,"Staff","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
244,84093,"Staff","029                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
245,84094,"Staff","030                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
246,84095,"Staff","031                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
247,84096,"Staff","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
248,84097,"Staff","033                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
249,84098,"Staff","034                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
250,84099,"Staff","035                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
251,84100,"Staff","036                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
252,84101,"Staff","037                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
253,84102,"Staff","038                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
254,84103,"Staff","039                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
255,84104,"Staff","040                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
256,84105,"Staff","041                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
257,84106,"Staff","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
258,84107,"Staff","043                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
259,84108,"Staff","044                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
260,84109,"Staff","045                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
261,84110,"Staff","046                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
262,84111,"Staff","047                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
263,84112,"Staff","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
264,84113,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
265,86246,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
266,86247,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
267,84114,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
268,84115,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
269,84116,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
270,84117,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
271,84118,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
272,84119,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
273,84120,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
274,84121,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
275,84122,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
276,84123,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
277,84124,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
278,84125,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
279,84126,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
280,84127,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
281,84128,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
282,84129,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
283,84130,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
284,84131,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
285,84132,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
286,84133,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
287,84134,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
288,84135,"Staff","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
289,84136,"Staff","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
290,84137,"Staff","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
291,84138,"Staff","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
292,84139,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
293,84140,"Staff","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
294,84141,"Staff","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
295,84142,"Staff","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
296,84143,"Staff","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
297,84144,"Staff","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
298,84145,"Staff","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
299,84146,"Staff","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
300,84147,"Staff","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
301,84148,"Staff","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
302,84149,"Staff","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
303,84150,"Staff","026                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
304,84151,"Staff","027                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
305,84152,"Staff","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
306,84153,"Staff","029                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
307,84154,"Staff","030                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
308,84155,"Staff","031                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
309,84156,"Staff","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
310,84157,"Staff","033                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
311,84158,"Staff","034                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
312,84159,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",18,"TBA"
313,84160,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
314,84161,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
315,84162,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
316,84163,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
317,84164,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
318,84165,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
319,84166,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
320,84167,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
321,84168,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
322,84169,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",19,"TBA"
323,84170,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",20,"TBA"
324,84171,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
325,84172,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
326,84173,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
327,84174,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
328,85706,"Pamela K Hill","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","LS  120",1,"TuTh"
329,90148,"Bradley Scott Craig","011                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","12:00:00","SWCA115",2,"Sa"
330,90147,"Marcela Gutierrez","002                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","PH  206",3,"MoWe"
331,90585,"Brian Connor","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","LS  101",4,"TuTh"
332,90037,"Kenton Rambsy","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","11:50:00","PH  300",5,"MoWeFr"
333,86223,"Royce B West","004                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","GACB103",6,"TuTh"
334,86228,"Krystal K Beamon","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","COBA142",7,"TuTh"
335,86109,"Pamela K Hill","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","LS  102",8,"TuTh"
336,86512,"Pamela K Hill","002                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","LS  424",8,"TuTh"
337,90146,"Ritu Khanduri","004                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","LS  428",8,"TuTh"
338,90317,"Whitney Peoples","005                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","UH  01",8,"TuTh"
339,90715,"Kenton Rambsy","006                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","09:50:00","SWCA308",8,"MoWeFr"
340,86107,"Schnavia S Hatcher","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",9,"TBA"
341,86106,"Schnavia S Hatcher","001                 ","SEM                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
342,86108,"Schnavia S Hatcher","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
343,85831,"Julie Adkins","002                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","UH  104",1,"TuTh"
344,86732,"Shelley L Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","UH  09",2,"MoWeFr"
345,81340,"Amy Speier","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","11:50:00","SH  129",3,"MoWeFr"
346,81342,"Scott E Ingram","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","14:50:00","UH  09",4,"MoWeFr"
347,85832,"Ritu Khanduri","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","UH  09",5,"TuTh"
348,88950,"Shelley L Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","11:50:00","UH  09",6,"MoWeFr"
349,88949,"Josephine C Ryan","001                 ","LEC                 ","08/27/2015 - 12/09/2015","13:00:00","13:50:00","UH  09",7,"MoWeFr"
350,85126,"Lester Robbins","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","UH  09",8,"TuTh"
351,89519,"Amy Speier","001                 ","LEC                 ","08/27/2015 - 12/09/2015","16:00:00","17:20:00","UH  09",9,"MoWe"
352,88951,"Christian Zlolniski","001                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:50:00","UH  09",10,"TuTh"
353,88952,"Scott E Ingram","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","UH  25",11,"MoWeFr"
354,85836,"Josephine C Ryan","001                 ","LEC                 ","08/27/2015 - 12/09/2015","15:00:00","15:50:00","UH  09",12,"MoWeFr"
355,81343,"Isabel Montemayor","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","PKH 113",13,"TuTh"
356,88953,"Karl M Petruso","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","UH  09",14,"TuTh"
357,89523,"Naomi E Cleghorn","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","UH  09",15,"TuTh"
358,88954,"Ritu Khanduri","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","LS  428",16,"TuTh"
359,88955,"Julie Adkins","002                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","UH  09",16,"TuTh"
360,81344,"Naomi E Cleghorn","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","UH  468",17,"TuTh"
361,81345,"Naomi E Cleghorn","002                 ","LAB                 ","08/27/2015 - 12/09/2015","14:00:00","15:50:00","UH  468",17,"Fr"
362,80035,"Najia Alameddin","001                 ","LEC                 ","08/27/2015 - 12/09/2015","13:00:00","13:50:00","SWCA219",1,"MoWeFr"
363,84766,"Reem W Shishakly","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","COBA140",2,"MoWeFr"
364,80038,"Reem W Shishakly","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","11:50:00","TH  02",3,"MoWeFr"
365,85906,"Reem W Shishakly","001                 ","LEC                 ","08/27/2015 - 12/09/2015","13:00:00","13:50:00","COBA138",4,"MoWeFr"
366,85073,"Samuel H Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","TH  115",5,"MoWeFr"
367,89046,"Reem W Shishakly","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","TH  204",6,"TuTh"
368,80386,"Elmira Ariavand,  Kevin Sloan,  Samantha R Doerge","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","MAC 206",1,"TuTh"
369,80387,"Elmira Ariavand,  Kevin Sloan,  Samantha R Doerge","002                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","MAC 206",1,"TuTh"
370,87156,"Carroll L Wright,  Iman Amini","001                 ","LAB                 ","08/27/2015 - 12/09/2015","09:00:00","11:50:00","CMPC105",2,"TuTh"
371,87157,"Carroll L Wright","002                 ","LAB                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","CMPC105",2,"TuTh"
372,87158,"Anastasiya I Chybireva-Fender,  Dustin R Wheat","003                 ","LAB                 ","08/27/2015 - 12/09/2015","18:00:00","20:50:00","CMPC105",2,"MoWe"
